421.795	1581.474
422.005	1568.222
422.215	1530.616
422.424	1556.657
422.634	1497.105
422.844	1494.535
423.054	1521.560
423.264	1560.813
423.474	1516.300
423.683	1588.621
423.893	1513.349
424.103	1511.762
424.313	1495.881
424.523	1572.057
424.732	1625.103
424.942	1515.135
425.152	1603.600
425.362	1527.423
425.571	1583.803
425.781	1464.057
425.991	1550.272
426.200	1521.962
426.410	1546.437
426.620	1555.312
426.829	1516.882
427.039	1581.012
427.249	1580.751
427.458	1601.652
427.668	1552.902
427.878	1579.406
428.087	1552.260
428.297	1506.743
428.506	1546.939
428.716	1515.979
428.926	1552.902
429.135	1550.252
429.345	1538.968
429.554	1557.480
429.764	1539.049
429.973	1456.849
430.183	1574.567
430.392	1533.487
430.602	1552.601
430.811	1538.547
431.021	1571.414
431.230	1494.214
431.440	1640.162
431.649	1617.313
431.859	1489.897
432.068	1577.016
432.278	1515.156
432.487	1605.306
432.696	1528.648
432.906	1618.839
433.115	1538.265
433.325	1548.666
433.534	1542.000
433.743	1494.395
433.953	1524.110
434.162	1585.449
434.371	1553.585
434.581	1522.243
434.790	1522.123
434.999	1574.607
435.209	1578.301
435.418	1503.490
435.627	1510.256
435.837	1494.314
436.046	1631.287
436.255	1544.550
436.464	1525.978
436.674	1562.239
436.883	1512.987
437.092	1537.864
437.301	1571.635
437.510	1576.534
437.720	1540.414
437.929	1573.242
438.138	1515.959
438.347	1532.081
438.556	1639.439
438.765	1577.739
438.974	1574.085
439.184	1560.030
439.393	1505.879
439.602	1514.071
439.811	1545.935
440.020	1522.926
440.229	1540.474
440.438	1575.029
440.647	1516.862
440.856	1548.365
441.065	1536.800
441.274	1540.675
441.483	1539.751
441.692	1581.976
441.901	1517.204
442.110	1564.648
442.319	1558.946
442.528	1468.735
442.737	1588.862
442.946	1614.402
443.155	1551.437
443.364	1601.050
443.573	1556.456
443.782	1577.338
443.991	1568.563
444.200	1533.888
444.409	1529.391
444.617	1547.903
444.826	1551.617
445.035	1561.616
445.244	1550.071
445.453	1514.533
445.662	1496.884
445.871	1503.791
446.079	1530.857
446.288	1534.912
446.497	1525.456
446.706	1495.680
446.915	1559.066
447.123	1526.600
447.332	1501.121
447.541	1520.055
447.750	1545.433
447.958	1523.950
448.167	1510.036
448.376	1553.304
448.584	1606.130
448.793	1524.412
449.002	1542.080
449.210	1513.710
449.419	1574.306
449.628	1621.108
449.836	1542.944
450.045	1615.526
450.254	1568.523
450.462	1532.764
450.671	1584.646
450.879	1509.975
451.088	1488.893
451.297	1596.392
451.505	1532.001
451.714	1580.269
451.922	1541.478
452.131	1514.172
452.339	1498.310
452.548	1586.212
452.756	1559.488
452.965	1517.685
453.173	1571.575
453.382	1579.707
453.590	1519.894
453.799	1588.240
454.007	1597.978
454.216	1585.469
454.424	1521.099
454.632	1549.670
454.841	1570.712
455.049	1552.541
455.258	1569.487
455.466	1557.159
455.674	1490.781
455.883	1527.564
456.091	1517.244
456.300	1573.021
456.508	1526.399
456.716	1571.254
456.924	1515.417
457.133	1494.214
457.341	1545.815
457.549	1522.303
457.758	1535.053
457.966	1564.929
458.174	1538.286
458.382	1553.786
458.591	1509.333
458.799	1549.068
459.007	1543.546
459.215	1513.991
459.424	1543.245
459.632	1563.403
459.840	1534.350
460.048	1503.470
460.256	1529.331
460.464	1512.706
460.673	1528.909
460.881	1579.406
461.089	1521.018
461.297	1537.262
461.505	1597.396
461.713	1603.921
461.921	1545.855
462.129	1573.703
462.337	1500.217
462.545	1616.470
462.753	1526.058
462.961	1544.168
463.169	1555.131
463.377	1598.520
463.585	1564.688
463.793	1587.838
464.001	1540.996
464.209	1602.515
464.417	1621.610
464.625	1515.035
464.833	1518.147
465.041	1484.416
465.249	1529.150
465.457	1577.860
465.665	1534.872
465.873	1568.945
466.081	1541.779
466.289	1534.531
466.497	1506.060
466.704	1522.082
466.912	1478.754
467.120	1522.966
467.328	1561.998
467.536	1552.200
467.744	1592.838
467.951	1555.633
468.159	1488.873
468.367	1506.462
468.575	1485.058
468.782	1548.224
468.990	1553.906
469.198	1536.940
469.406	1596.612
469.613	1545.975
469.821	1550.091
470.029	1564.789
470.237	1534.149
470.444	1582.196
470.652	1584.546
470.860	1558.123
471.067	1516.260
471.275	1586.875
471.482	1490.761
471.690	1555.553
471.898	1546.638
472.105	1583.481
472.313	1536.659
472.520	1474.116
472.728	1551.577
472.936	1488.251
473.143	1539.611
473.351	1536.820
473.558	1606.330
473.766	1523.568
473.973	1496.905
474.181	1576.053
474.388	1520.717
474.596	1551.678
474.803	1579.646
475.011	1589.224
475.218	1504.514
475.426	1532.122
475.633	1562.279
475.840	1474.397
476.048	1523.869
476.255	1602.857
476.463	1540.675
476.670	1561.215
476.877	1499.234
477.085	1559.508
477.292	1545.052
477.500	1571.234
477.707	1510.839
477.914	1552.160
478.122	1539.410
478.329	1514.634
478.536	1484.014
478.743	1515.477
478.951	1507.345
479.158	1487.568
479.365	1489.616
479.572	1582.939
479.780	1547.863
479.987	1594.283
480.194	1541.578
480.401	1525.054
480.609	1616.329
480.816	1646.487
481.023	1580.229
481.230	1554.709
481.437	1506.301
481.644	1591.513
481.852	1581.634
482.059	1511.220
482.266	1561.195
482.473	1577.076
482.680	1547.602
482.887	1512.967
483.094	1557.380
483.301	1574.506
483.508	1590.147
483.715	1532.945
483.922	1594.685
484.129	1564.307
484.336	1574.888
484.543	1571.957
484.750	1561.737
484.957	1567.319
485.164	1597.898
485.371	1575.189
485.578	1553.103
485.785	1555.091
485.992	1541.739
486.199	1551.638
486.406	1504.454
486.613	1524.251
486.820	1545.795
487.027	1501.221
487.234	1592.276
487.440	1531.881
487.647	1538.567
487.854	1531.881
488.061	1677.347
488.268	1569.889
488.475	1536.338
488.681	1525.375
488.888	1470.140
489.095	1637.311
489.302	1557.581
489.509	1569.427
489.715	1537.141
489.922	1576.454
490.129	1531.439
490.336	1592.035
490.542	1580.972
490.749	1555.834
490.956	1511.361
491.162	1485.621
491.369	1579.285
491.576	1536.398
491.782	1609.864
491.989	1553.324
492.196	1534.009
492.402	1551.417
492.609	1574.366
492.815	1576.233
493.022	1533.407
493.229	1614.060
493.435	1489.817
493.642	1529.531
493.848	1533.868
494.055	1509.654
494.261	1488.753
494.468	1518.067
494.674	1541.659
494.881	1513.128
495.087	1538.366
495.294	1561.155
495.500	1544.309
495.707	1518.187
495.913	1568.363
496.120	1538.767
496.326	1533.487
496.533	1479.316
496.739	1515.678
496.945	1507.385
497.152	1527.323
497.358	1517.966
497.564	1512.686
497.771	1493.612
497.977	1533.427
498.184	1548.445
498.390	1631.589
498.596	1516.220
498.802	1628.978
499.009	1539.169
499.215	1603.620
499.421	1506.783
499.628	1550.614
499.834	1532.503
500.040	1599.403
500.246	1671.383
500.453	1503.932
500.659	1510.859
500.865	1525.837
501.071	1575.229
501.277	1532.182
501.484	1536.960
501.690	1625.083
501.896	1598.179
502.102	1550.112
502.308	1525.195
502.514	1551.899
502.720	1524.311
502.926	1558.625
503.133	1587.276
503.339	1491.022
503.545	1550.292
503.751	1468.454
503.957	1549.308
504.163	1488.733
504.369	1554.328
504.575	1576.675
504.781	1548.023
504.987	1551.939
505.193	1523.990
505.399	1558.745
505.605	1516.702
505.811	1546.136
506.017	1510.979
506.223	1544.670
506.429	1496.644
506.634	1545.835
506.840	1561.496
507.046	1502.045
507.252	1545.253
507.458	1523.187
507.664	1563.142
507.870	1515.577
508.076	1510.397
508.281	1517.444
508.487	1494.776
508.693	1556.557
508.899	1503.852
509.105	1568.764
509.310	1550.172
509.516	1620.586
509.722	1611.611
509.928	1540.052
510.133	1605.206
510.339	1499.374
510.545	1481.665
510.751	1605.246
510.956	1573.322
511.162	1462.631
511.368	1511.341
511.573	1515.296
511.779	1523.649
511.985	1580.510
512.190	1572.459
512.396	1489.576
512.601	1481.464
512.807	1579.988
513.013	1456.708
513.218	1544.630
513.424	1527.223
513.629	1563.122
513.835	1553.846
514.040	1599.945
514.246	1487.367
514.452	1488.331
514.657	1489.737
514.863	1562.761
515.068	1500.760
515.273	1557.360
515.479	1644.720
515.684	1509.634
515.890	1525.917
516.095	1544.429
516.301	1588.421
516.506	1509.815
516.712	1514.473
516.917	1573.302
517.122	1580.128
517.328	1504.173
517.533	1520.155
517.738	1532.724
517.944	1532.282
518.149	1488.271
518.354	1537.663
518.560	1544.771
518.765	1503.510
518.970	1556.798
519.176	1545.032
519.381	1539.089
519.586	1563.423
519.791	1500.860
519.997	1522.022
520.202	1507.185
520.407	1475.923
520.612	1525.395
520.817	1513.489
521.023	1536.519
521.228	1523.066
521.433	1486.504
521.638	1490.279
521.843	1533.085
522.048	1556.998
522.253	1537.241
522.459	1523.468
522.664	1591.312
522.869	1533.407
523.074	1478.774
523.279	1546.658
523.484	1519.452
523.689	1562.419
523.894	1482.408
524.099	1492.106
524.304	1526.178
524.509	1537.924
524.714	1577.297
524.919	1613.900
525.124	1542.582
525.329	1619.622
525.534	1488.673
525.739	1553.726
525.944	1545.554
526.149	1485.580
526.354	1518.830
526.558	1499.515
526.763	1524.050
526.968	1480.059
527.173	1509.694
527.378	1546.297
527.583	1493.772
527.788	1553.746
527.992	1546.779
528.197	1512.586
528.402	1501.743
528.607	1503.751
528.812	1505.558
529.016	1536.137
529.221	1571.716
529.426	1569.868
529.631	1535.535
529.835	1479.236
530.040	1535.394
530.245	1536.780
530.449	1572.880
530.654	1537.101
530.859	1539.631
531.063	1524.713
531.268	1519.472
531.473	1530.375
531.677	1534.230
531.882	1528.086
532.086	1587.136
532.291	1506.924
532.496	1506.763
532.700	1591.272
532.905	1512.425
533.109	1544.028
533.314	1568.403
533.518	1541.920
533.723	1484.777
533.927	1613.619
534.132	1573.041
534.336	1484.456
534.541	1501.804
534.745	1512.003
534.950	1603.861
535.154	1529.070
535.359	1504.534
535.563	1575.269
535.768	1533.688
535.972	1487.669
536.176	1508.570
536.381	1539.510
536.585	1511.883
536.789	1594.665
536.994	1577.237
537.198	1544.490
537.402	1555.814
537.607	1596.211
537.811	1557.741
538.015	1525.556
538.220	1533.306
538.424	1551.055
538.628	1523.990
538.832	1530.054
539.037	1509.172
539.241	1582.498
539.445	1581.192
539.649	1553.103
539.853	1517.384
540.058	1492.166
540.262	1611.290
540.466	1513.931
540.670	1560.572
540.874	1499.736
541.078	1560.773
541.282	1518.850
541.487	1548.606
541.691	1521.741
541.895	1544.992
542.099	1616.891
542.303	1483.512
542.507	1551.899
542.711	1557.179
542.915	1530.857
543.119	1564.929
543.323	1557.279
543.527	1540.675
543.731	1540.695
543.935	1538.607
544.139	1568.322
544.343	1537.161
544.547	1508.811
544.751	1603.258
544.955	1544.590
545.159	1556.436
545.362	1600.367
545.566	1566.074
545.770	1524.231
545.974	1478.312
546.178	1585.168
546.382	1589.304
546.586	1561.636
546.789	1489.837
546.993	1527.885
547.197	1488.472
547.401	1589.103
547.605	1532.624
547.808	1510.236
548.012	1609.242
548.216	1510.297
548.420	1526.199
548.623	1542.622
548.827	1513.349
549.031	1492.869
549.234	1584.666
549.438	1492.507
549.642	1564.769
549.845	1524.171
550.049	1491.463
550.253	1504.354
550.456	1562.941
550.660	1525.837
550.864	1503.149
551.067	1523.849
551.271	1523.709
551.474	1533.668
551.678	1492.969
551.881	1505.056
552.085	1514.734
552.288	1575.571
552.492	1540.052
552.695	1540.675
552.899	1578.622
553.102	1594.866
553.306	1579.225
553.509	1580.630
553.713	1566.174
553.916	1560.392
554.120	1498.451
554.323	1534.129
554.526	1599.845
554.730	1565.552
554.933	1529.431
555.137	1563.484
555.340	1583.622
555.543	1553.766
555.747	1631.448
555.950	1515.517
556.153	1566.776
556.357	1538.225
556.560	1604.845
556.763	1555.211
556.966	1529.792
557.170	1523.327
557.373	1558.263
557.576	1548.686
557.779	1514.794
557.983	1627.473
558.186	1532.021
558.389	1569.025
558.592	1577.900
558.795	1612.414
558.998	1512.987
559.202	1510.718
559.405	1510.076
559.608	1483.673
559.811	1464.037
560.014	1540.956
560.217	1534.109
560.420	1501.302
560.623	1551.818
560.826	1513.168
561.029	1506.000
561.232	1543.245
561.435	1593.019
561.639	1542.823
561.842	1501.282
562.044	1522.845
562.247	1508.048
562.450	1622.252
562.653	1527.263
562.856	1684.013
563.059	1504.755
563.262	1488.893
563.465	1559.006
563.668	1548.666
563.871	1538.145
564.074	1524.873
564.277	1525.014
564.479	1550.112
564.682	1522.203
564.885	1543.104
565.088	1556.356
565.291	1528.367
565.494	1500.559
565.696	1546.899
565.899	1535.334
566.102	1578.823
566.305	1549.148
566.507	1531.941
566.710	1548.405
566.913	1629.581
567.116	1513.027
567.318	1505.639
567.521	1487.669
567.724	1546.678
567.926	1533.848
568.129	1534.471
568.332	1578.201
568.534	1582.016
568.737	1531.881
568.939	1520.195
569.142	1537.904
569.345	1544.851
569.547	1491.403
569.750	1555.392
569.952	1508.891
570.155	1509.654
570.357	1482.549
570.560	1548.164
570.762	1538.446
570.965	1563.604
571.167	1508.449
571.370	1523.950
571.572	1548.003
571.775	1551.517
571.977	1663.694
572.180	1572.800
572.382	1582.939
572.584	1550.433
572.787	1520.938
572.989	1626.930
573.191	1511.180
573.394	1514.152
573.596	1541.277
573.798	1561.978
574.001	1483.994
574.203	1574.527
574.405	1521.581
574.608	1559.187
574.810	1542.502
575.012	1522.143
575.214	1565.592
575.417	1475.240
575.619	1489.114
575.821	1540.173
576.023	1587.999
576.226	1523.548
576.428	1515.015
576.630	1527.925
576.832	1547.040
577.034	1541.839
577.236	1552.943
577.439	1564.568
577.641	1608.900
577.843	1532.242
578.045	1584.827
578.247	1620.947
578.449	1512.706
578.651	1612.555
578.853	1482.689
579.055	1535.796
579.257	1554.288
579.459	1632.331
579.661	1510.678
579.863	1517.966
580.065	1522.123
580.267	1569.688
580.469	1578.502
580.671	1525.917
580.873	1493.070
581.075	1527.504
581.277	1546.939
581.479	1563.142
581.681	1592.496
581.882	1509.795
582.084	1476.826
582.286	1521.982
582.488	1569.748
582.690	1544.811
582.892	1572.318
583.093	1508.349
583.295	1542.261
583.497	1490.259
583.699	1532.463
583.900	1476.786
584.102	1524.612
584.304	1578.100
584.506	1488.150
584.707	1607.756
584.909	1507.265
585.111	1539.269
585.312	1530.656
585.514	1538.526
585.716	1572.318
585.917	1537.844
586.119	1482.629
586.321	1502.787
586.522	1511.521
586.724	1552.039
586.925	1522.845
587.127	1590.167
587.329	1532.583
587.530	1532.363
587.732	1496.864
587.933	1471.084
588.135	1545.996
588.336	1537.523
588.538	1562.680
588.739	1507.506
588.941	1532.563
589.142	1499.033
589.344	1597.476
589.545	1574.587
589.746	1533.105
589.948	1556.135
590.149	1546.437
590.351	1520.717
590.552	1545.333
590.753	1529.451
590.955	1516.139
591.156	1529.953
591.357	1499.575
591.559	1550.352
591.760	1553.244
591.961	1552.160
592.163	1499.354
592.364	1572.479
592.565	1556.035
592.766	1504.474
592.968	1517.545
593.169	1490.680
593.370	1548.144
593.571	1507.425
593.772	1513.610
593.974	1608.720
594.175	1544.650
594.376	1593.701
594.577	1552.019
594.778	1553.906
594.979	1473.353
595.180	1516.461
595.381	1472.148
595.583	1508.992
595.784	1513.951
595.985	1563.323
596.186	1484.978
596.387	1548.365
596.588	1550.674
596.789	1532.804
596.990	1614.623
597.191	1599.524
597.392	1553.083
597.593	1520.697
597.794	1520.717
597.995	1541.418
598.196	1532.764
598.396	1557.400
598.597	1580.871
598.798	1576.233
598.999	1566.234
599.200	1598.861
599.401	1563.162
599.602	1533.848
599.803	1502.285
600.003	1548.445
600.204	1507.104
600.405	1497.226
600.606	1519.613
600.807	1530.315
601.007	1527.544
601.208	1534.491
601.409	1525.215
601.610	1525.395
601.810	1529.953
602.011	1554.730
602.212	1468.875
602.412	1542.642
602.613	1522.203
602.814	1592.717
603.014	1574.788
603.215	1591.954
603.416	1519.794
603.616	1534.089
603.817	1489.837
604.017	1610.406
604.218	1554.890
604.419	1540.273
604.619	1517.565
604.820	1536.599
605.020	1498.872
605.221	1516.079
605.421	1521.440
605.622	1520.255
605.822	1542.602
606.023	1532.443
606.223	1546.477
606.423	1468.414
606.624	1545.755
606.824	1582.779
607.025	1519.412
607.225	1531.881
607.426	1540.032
607.626	1545.413
607.826	1495.760
608.027	1540.334
608.227	1528.849
608.427	1587.899
608.628	1461.045
608.828	1570.129
609.028	1558.263
609.228	1473.975
609.429	1525.697
609.629	1532.403
609.829	1521.962
610.029	1603.479
610.230	1576.836
610.430	1540.655
610.630	1518.950
610.830	1580.209
611.030	1449.661
611.231	1584.345
611.431	1490.941
611.631	1495.238
611.831	1593.280
612.031	1533.868
612.231	1603.439
612.431	1536.599
612.631	1533.527
612.831	1536.820
613.031	1588.963
613.231	1525.175
613.432	1465.683
613.632	1572.659
613.832	1548.084
614.032	1533.286
614.231	1532.322
614.431	1565.592
614.631	1570.551
614.831	1560.311
615.031	1528.267
615.231	1582.518
615.431	1611.270
615.631	1488.833
615.831	1580.249
616.031	1634.640
616.231	1545.212
616.430	1498.611
616.630	1628.175
616.830	1524.853
617.030	1537.723
617.230	1623.738
617.429	1481.244
617.629	1560.733
617.829	1495.981
618.029	1529.552
618.228	1531.318
618.428	1580.108
618.628	1581.112
618.828	1579.767
619.027	1520.215
619.227	1487.970
619.427	1544.168
619.626	1580.249
619.826	1533.627
620.026	1524.733
620.225	1513.549
620.425	1584.525
620.624	1542.642
620.824	1537.603
621.024	1624.883
621.223	1572.539
621.423	1571.776
621.622	1545.253
621.822	1549.248
622.021	1548.505
622.221	1555.653
622.420	1523.789
622.620	1544.951
622.819	1531.499
623.019	1472.971
623.218	1549.027
623.417	1569.768
623.617	1548.726
623.816	1467.149
624.016	1553.625
624.215	1480.420
624.414	1518.970
624.614	1500.860
624.813	1544.128
625.012	1565.311
625.212	1516.942
625.411	1542.723
625.610	1511.541
625.809	1606.732
626.009	1620.365
626.208	1537.442
626.407	1625.445
626.606	1463.234
626.806	1539.028
627.005	1628.075
627.204	1526.259
627.403	1577.117
627.602	1523.287
627.802	1555.191
628.001	1574.486
628.200	1513.951
628.399	1534.973
628.598	1565.371
628.797	1538.386
628.996	1549.429
629.195	1506.582
629.394	1489.616
629.593	1581.815
629.792	1540.072
629.991	1498.792
630.190	1528.969
630.389	1565.291
630.588	1479.015
630.787	1525.134
630.986	1561.014
631.185	1563.062
631.384	1510.678
631.583	1533.386
631.782	1495.057
631.981	1557.360
632.180	1507.104
632.379	1483.111
632.578	1493.230
632.776	1588.561
632.975	1533.085
633.174	1588.882
633.373	1546.819
633.572	1509.654
633.770	1563.745
633.969	1512.586
634.168	1487.126
634.367	1557.982
634.565	1520.195
634.764	1579.546
634.963	1551.035
635.162	1544.389
635.360	1519.151
635.559	1565.973
635.758	1553.384
635.956	1529.230
636.155	1528.548
636.353	1528.769
636.552	1524.713
636.751	1511.803
636.949	1530.716
637.148	1497.627
637.346	1570.170
637.545	1513.188
637.743	1500.659
637.942	1529.371
638.141	1593.741
638.339	1610.025
638.537	1583.120
638.736	1531.258
638.934	1559.548
639.133	1635.705
639.331	1583.943
639.530	1499.535
639.728	1637.110
639.927	1523.990
640.125	1473.453
640.323	1607.977
640.522	1551.758
640.720	1574.647
640.918	1577.498
641.117	1492.447
641.315	1575.651
641.513	1517.224
641.712	1563.664
641.910	1519.593
642.108	1498.932
642.306	1541.076
642.505	1509.052
642.703	1492.226
642.901	1583.682
643.099	1543.847
643.297	1493.170
643.496	1561.215
643.694	1577.538
643.892	1553.766
644.090	1518.408
644.288	1560.432
644.486	1483.432
644.684	1501.161
644.882	1591.352
645.081	1535.214
645.279	1520.557
645.477	1600.749
645.675	1506.863
645.873	1591.653
646.071	1578.783
646.269	1558.243
646.467	1541.317
646.665	1486.886
646.863	1572.459
647.061	1488.391
647.259	1530.917
647.457	1520.577
647.654	1573.041
647.852	1554.208
648.050	1547.903
648.248	1515.216
648.446	1649.699
648.644	1567.098
648.842	1499.836
649.039	1593.902
649.237	1493.170
649.435	1535.173
649.633	1569.045
649.831	1522.845
650.028	1586.955
650.226	1533.768
650.424	1573.201
650.622	1516.702
650.819	1492.628
651.017	1525.074
651.215	1536.258
651.412	1520.456
651.610	1514.413
651.808	1557.540
652.005	1472.851
652.203	1563.865
652.401	1574.808
652.598	1590.067
652.796	1523.287
652.993	1505.879
653.191	1605.206
653.388	1568.322
653.586	1610.808
653.783	1535.434
653.981	1508.249
654.178	1548.284
654.376	1556.436
654.573	1486.946
654.771	1576.173
654.968	1571.836
655.166	1505.137
655.363	1526.399
655.561	1502.667
655.758	1536.258
655.955	1496.302
656.153	1530.917
656.350	1581.474
656.547	1501.081
656.745	1538.265
656.942	1551.296
657.139	1516.882
657.337	1553.465
657.534	1606.431
657.731	1592.998
657.928	1613.759
658.126	1572.177
658.323	1518.047
658.520	1582.076
658.717	1536.860
658.915	1512.525
659.112	1517.043
659.309	1537.201
659.506	1561.596
659.703	1573.984
659.900	1587.778
660.097	1535.013
660.295	1612.595
660.492	1514.232
660.689	1535.113
660.886	1455.544
661.083	1549.088
661.280	1524.412
661.477	1511.321
661.674	1574.547
661.871	1559.849
662.068	1574.527
662.265	1554.027
662.462	1554.147
662.659	1574.426
662.856	1539.430
663.053	1558.223
663.250	1528.969
663.446	1665.922
663.643	1559.428
663.840	1579.446
664.037	1544.289
664.234	1545.514
664.431	1523.809
664.628	1542.763
664.824	1524.632
665.021	1543.245
665.218	1556.175
665.415	1517.424
665.612	1523.910
665.808	1488.532
666.005	1568.001
666.202	1515.135
666.398	1569.909
666.595	1538.687
666.792	1625.906
666.988	1511.361
667.185	1635.022
667.382	1579.024
667.578	1527.985
667.775	1510.116
667.972	1584.144
668.168	1961.131
668.365	1514.051
668.561	1531.720
668.758	1572.459
668.954	1559.970
669.151	1534.772
669.347	1522.062
669.544	1609.462
669.740	1499.013
669.937	1629.761
670.133	1617.996
670.330	1579.887
670.526	1453.737
670.723	1568.021
670.919	1537.663
671.116	1514.814
671.312	1515.216
671.508	1532.523
671.705	1527.825
671.901	1518.489
672.097	1540.996
672.294	1510.417
